row index,2013,,Primary Deposit Type,Secondary Deposit Type, (1),Company,Source,Mt ore,Column 9,Column 10
589,Buenavista Zinc,Mexico,Skarn?,,C,Grupo Mexico / SCC,Form 10K 2013,36,g/t Ag,29.0
589,Buenavista Zinc,Mexico,Skarn?,,C,Grupo Mexico / SCC,Form 10K 2013,36,%Cu,0.69
594,Chalchihuites,Mexico,Epithermal,,C,Grupo Mexico / SCC,Form 10K 2013,16,%Pb,0.36
594,Chalchihuites,Mexico,Epithermal,,C,Grupo Mexico / SCC,Form 10K 2013,16,%Zn,3.08
594,Chalchihuites,Mexico,Epithermal,,C,Grupo Mexico / SCC,Form 10K 2013,16,g/t Ag,95.0
594,Chalchihuites,Mexico,Epithermal,,C,Grupo Mexico / SCC,Form 10K 2013,16,%Cu,0.69
596,Cinco de Mayo (Upper Manto),Mexico,Skarn,,C,MAG Silver Corp,Tech Rep (2012-11),14.93,%Pb,2.55
596,Cinco de Mayo (Upper Manto),Mexico,Skarn,,C,MAG Silver Corp,Tech Rep (2012-11),14.93,%Zn,5.77
596,Cinco de Mayo (Upper Manto),Mexico,Skarn,,C,MAG Silver Corp,Tech Rep (2012-11),14.93,g/t Ag,117.0
596,Cinco de Mayo (Upper Manto),Mexico,Skarn,,C,MAG Silver Corp,Tech Rep (2012-11),14.93,g/t Au,0.23
601,El Tecolote (Reyna del Cobre) Tailings,Mexico,Skarn Tailings,,TNC,Azure Minerals,Website (2015-02-24),1,%Zn,2.3
601,El Tecolote (Reyna del Cobre) Tailings,Mexico,Skarn Tailings,,TNC,Azure Minerals,Website (2015-02-24),1,g/t Ag,21.0
601,El Tecolote (Reyna del Cobre) Tailings,Mexico,Skarn Tailings,,TNC,Azure Minerals,Website (2015-02-24),1,%Cu,0.4
602,Francisco I Madero,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,47.225,%Pb,0.74
602,Francisco I Madero,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,47.225,%Zn,2.17
602,Francisco I Madero,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,47.225,g/t Ag,20.73
602,Francisco I Madero,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,47.225,%Cu,0.07
613,Miguel Auza,Mexico,Epithermal,High and low sulphidation,NC,Excellon Resources,ILZSG database (2016-07-12),2,%Pb,2.2
613,Miguel Auza,Mexico,Epithermal,High and low sulphidation,NC,Excellon Resources,ILZSG database (2016-07-12),2,%Zn,2.3
613,Miguel Auza,Mexico,Epithermal,High and low sulphidation,NC,Excellon Resources,ILZSG database (2016-07-12),2,g/t Ag,137.0
613,Miguel Auza,Mexico,Epithermal,High and low sulphidation,NC,Excellon Resources,ILZSG database (2016-07-12),2,g/t Au,0.2
617,Minera Parreña-Guachichil,Mexico,Epithermal?,Low sulfidation?,C,Fresnillo,Ann Rep 2013,44.25,%Pb,0.11
617,Minera Parreña-Guachichil,Mexico,Epithermal?,Low sulfidation?,C,Fresnillo,Ann Rep 2013,44.25,%Zn,0.17
617,Minera Parreña-Guachichil,Mexico,Epithermal?,Low sulfidation?,C,Fresnillo,Ann Rep 2013,44.25,g/t Ag,10.0
617,Minera Parreña-Guachichil,Mexico,Epithermal?,Low sulfidation?,C,Fresnillo,Ann Rep 2013,44.25,g/t Au,0.68
618,Minera Parreña-Leones,Mexico,Epithermal?,Low sulfidation?,C,Fresnillo,Ann Rep 2013,7.049,%Pb,1.46
618,Minera Parreña-Leones,Mexico,Epithermal?,Low sulfidation?,C,Fresnillo,Ann Rep 2013,7.049,%Zn,1.27
618,Minera Parreña-Leones,Mexico,Epithermal?,Low sulfidation?,C,Fresnillo,Ann Rep 2013,7.049,g/t Ag,113.0
618,Minera Parreña-Leones,Mexico,Epithermal?,Low sulfidation?,C,Fresnillo,Ann Rep 2013,7.049,g/t Au,0.01
621,Naica,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,13.536,%Pb,2.19
621,Naica,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,13.536,%Zn,5.18
621,Naica,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,13.536,g/t Ag,92.96
621,Naica,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,13.536,%Cu,0.09
621,Naica,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,13.536,g/t Au,0.04
622,Namiquipa,Mexico,Epithermal,Low/Intermediate sulfidation,C,Santana Minerals,Tech Rep (2012-11),7.6,%Pb,0.88
622,Namiquipa,Mexico,Epithermal,Low/Intermediate sulfidation,C,Santana Minerals,Tech Rep (2012-11),7.6,%Zn,1.54
622,Namiquipa,Mexico,Epithermal,Low/Intermediate sulfidation,C,Santana Minerals,Tech Rep (2012-11),7.6,g/t Ag,79.0
627,Plomosas (Rosario-San Juan),Mexico,Sediment-hosted Pb-Zn,MVT,NC,First Majestic Silver Corp,Website (2014-10-26),0.895512,%Pb,2.1
627,Plomosas (Rosario-San Juan),Mexico,Sediment-hosted Pb-Zn,MVT,NC,First Majestic Silver Corp,Website (2014-10-26),0.895512,%Zn,3.4
627,Plomosas (Rosario-San Juan),Mexico,Sediment-hosted Pb-Zn,MVT,NC,First Majestic Silver Corp,Website (2014-10-26),0.895512,g/t Ag,191.0
627,Plomosas (Rosario-San Juan),Mexico,Sediment-hosted Pb-Zn,MVT,NC,First Majestic Silver Corp,Website (2014-10-26),0.895512,g/t Au,0.8
628,Rey de Plata,Mexico,VMS,,C,Industrias Penoles,Ann Rep 2013; ILZSG database (2016-07-12),25.2,%Pb,2.1
628,Rey de Plata,Mexico,VMS,,C,Industrias Penoles,Ann Rep 2013; ILZSG database (2016-07-12),25.2,%Zn,8.3
628,Rey de Plata,Mexico,VMS,,C,Industrias Penoles,Ann Rep 2013; ILZSG database (2016-07-12),25.2,%Cu,0.5
628,Rey de Plata,Mexico,VMS,,C,Industrias Penoles,Ann Rep 2013; ILZSG database (2016-07-12),25.2,g/t Au,1.3
630,Sabinas,Mexico,Sediment-hosted Pb-Zn,MVT,C,Peñoles Group,Ann Rep 2013,13.155,%Pb,1.25
630,Sabinas,Mexico,Sediment-hosted Pb-Zn,MVT,C,Peñoles Group,Ann Rep 2013,13.155,%Zn,2.06
630,Sabinas,Mexico,Sediment-hosted Pb-Zn,MVT,C,Peñoles Group,Ann Rep 2013,13.155,g/t Ag,121.57
630,Sabinas,Mexico,Sediment-hosted Pb-Zn,MVT,C,Peñoles Group,Ann Rep 2013,13.155,%Cu,0.36
636,San Marcial,Mexico,Epithermal,Low sulfidation,C,Silver Standard,Ann Info Form 2013,2.3,%Pb,0.32
636,San Marcial,Mexico,Epithermal,Low sulfidation,C,Silver Standard,Ann Info Form 2013,2.3,%Zn,0.66
636,San Marcial,Mexico,Epithermal,Low sulfidation,C,Silver Standard,Ann Info Form 2013,2.3,g/t Ag,191.8
641,Sierra Mojada,Mexico,Sediment-hosted Pb-Zn,MVT,C,Silver Bull Resources,Tech (2013-12),94.5,%Zn,1.27
641,Sierra Mojada,Mexico,Sediment-hosted Pb-Zn,MVT,C,Silver Bull Resources,Tech (2013-12),94.5,g/t Ag,58.7
642,SCC-IMMSA Group (Charcas-Santa Barbara-San Martin-Santa Eulalia-Taxco),Mexico,Epithermal-Skarn,Skarn may be dominant?,C,Grupo Mexico / SCC,Form 10K 2013,48.765,%Pb,0.957
642,SCC-IMMSA Group (Charcas-Santa Barbara-San Martin-Santa Eulalia-Taxco),Mexico,Epithermal-Skarn,Skarn may be dominant?,C,Grupo Mexico / SCC,Form 10K 2013,48.765,%Zn,2.882
642,SCC-IMMSA Group (Charcas-Santa Barbara-San Martin-Santa Eulalia-Taxco),Mexico,Epithermal-Skarn,Skarn may be dominant?,C,Grupo Mexico / SCC,Form 10K 2013,48.765,%Cu,0.487
644,Tizapa,Mexico,VMS,,C,Peñoles Group,Ann Rep 2013,10.873,%Pb,1.36
644,Tizapa,Mexico,VMS,,C,Peñoles Group,Ann Rep 2013,10.873,%Zn,5.38
644,Tizapa,Mexico,VMS,,C,Peñoles Group,Ann Rep 2013,10.873,g/t Ag,221.21
644,Tizapa,Mexico,VMS,,C,Peñoles Group,Ann Rep 2013,10.873,%Cu,0.31
644,Tizapa,Mexico,VMS,,C,Peñoles Group,Ann Rep 2013,10.873,g/t Au,1.82
646,Velardeña (Peñoles),Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,29.938,%Pb,0.48
646,Velardeña (Peñoles),Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,29.938,%Zn,4.21
646,Velardeña (Peñoles),Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,29.938,g/t Ag,26.48
646,Velardeña (Peñoles),Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,29.938,%Cu,0.17
646,Velardeña (Peñoles),Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,29.938,g/t Au,0.25
648,Brskovo,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,2.51,%Pb,3.17
648,Brskovo,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,2.51,%Zn,3.84
648,Brskovo,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,2.51,%Cu,0.31
649,Visnjica,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,1.9,%Pb,1.51
649,Visnjica,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,1.9,%Zn,2.98
649,Visnjica,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,1.9,%Cu,0.26
650,Zuta Prla,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,4.74,%Pb,0.11
650,Zuta Prla,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,4.74,%Zn,4.06
650,Zuta Prla,Montenegro,Sediment-hosted Pb-Zn,Sedex,C,Balamara Resources,Ann Rep 2013,4.74,%Cu,0.3
651,Boumadine,Morocco,Epithermal,Low-sulfidation,NC,Maya Gold & Silver,Tech Rep (2014-04),3.83897,%Pb,0.86
651,Boumadine,Morocco,Epithermal,Low-sulfidation,NC,Maya Gold & Silver,Tech Rep (2014-04),3.83897,%Zn,3.9
651,Boumadine,Morocco,Epithermal,Low-sulfidation,NC,Maya Gold & Silver,Tech Rep (2014-04),3.83897,g/t Ag,203.0
651,Boumadine,Morocco,Epithermal,Low-sulfidation,NC,Maya Gold & Silver,Tech Rep (2014-04),3.83897,g/t Au,3.6
652,Hajar,Morocco,Sediment-hosted Pb-Zn,MVT,NC,Compagnie Minière des Guemassa,USGS MYB 2010 Morocco,19,%Pb,2.0
652,Hajar,Morocco,Sediment-hosted Pb-Zn,MVT,NC,Compagnie Minière des Guemassa,USGS MYB 2010 Morocco,19,%Zn,7.0
652,Hajar,Morocco,Sediment-hosted Pb-Zn,MVT,NC,Compagnie Minière des Guemassa,USGS MYB 2010 Morocco,19,%Cu,0.5
654,Berg Aukus,Namibia,Sediment-hosted Pb-Zn,MVT,C,China Africa Resources,Tech Rep (2014-04),1.3396,%Pb,3.69
654,Berg Aukus,Namibia,Sediment-hosted Pb-Zn,MVT,C,China Africa Resources,Tech Rep (2014-04),1.3396,%Zn,14.74
654,Berg Aukus,Namibia,Sediment-hosted Pb-Zn,MVT,C,China Africa Resources,Tech Rep (2014-04),1.3396,g/t Ag,8.7
655,Gergarub,Namibia,Sediment-hosted Pb-Zn,Sedex,NC,"Vedanta, Glencore",ILZSG database (2016-07-12),17.5,%Pb,2.3
655,Gergarub,Namibia,Sediment-hosted Pb-Zn,Sedex,NC,"Vedanta, Glencore",ILZSG database (2016-07-12),17.5,%Zn,8.6
656,Namib,Namibia,Sediment-hosted Pb-Zn,Sedex,C,North River Resources,Ann Rep 2013,0.917,%Pb,2.4
656,Namib,Namibia,Sediment-hosted Pb-Zn,Sedex,C,North River Resources,Ann Rep 2013,0.917,%Zn,5.7
656,Namib,Namibia,Sediment-hosted Pb-Zn,Sedex,C,North River Resources,Ann Rep 2013,0.917,g/t Ag,44.8
657,Namib Tailings,Namibia,Sediment-hosted Pb-Zn Tailings,,TC,North River Resources,Ann Rep 2013,0.61,%Pb,0.3
657,Namib Tailings,Namibia,Sediment-hosted Pb-Zn Tailings,,TC,North River Resources,Ann Rep 2013,0.61,%Zn,2.1
657,Namib Tailings,Namibia,Sediment-hosted Pb-Zn Tailings,,TC,North River Resources,Ann Rep 2013,0.61,g/t Ag,7.6
660,Tsongoari,Namibia,Sediment-hosted Pb-Zn,Sedex?,C,unknown,Gauert (2005),5.8,%Pb,6.4
660,Tsongoari,Namibia,Sediment-hosted Pb-Zn,Sedex?,C,unknown,Gauert (2005),5.8,%Zn,0.8
660,Tsongoari,Namibia,Sediment-hosted Pb-Zn,Sedex?,C,unknown,Gauert (2005),5.8,g/t Ag,47.0
660,Tsongoari,Namibia,Sediment-hosted Pb-Zn,Sedex?,C,unknown,Gauert (2005),5.8,%Cu,0.4
661,Tsumeb Tailings,Namibia,Sediment-hosted Pb-Zn Tailings,MVT?,TC,Weatherly International,Tech Rep (2014-04),12,%Pb,0.77
661,Tsumeb Tailings,Namibia,Sediment-hosted Pb-Zn Tailings,MVT?,TC,Weatherly International,Tech Rep (2014-04),12,%Zn,0.63
661,Tsumeb Tailings,Namibia,Sediment-hosted Pb-Zn Tailings,MVT?,TC,Weatherly International,Tech Rep (2014-04),12,g/t Ag,12.74
661,Tsumeb Tailings,Namibia,Sediment-hosted Pb-Zn Tailings,MVT?,TC,Weatherly International,Tech Rep (2014-04),12,%Cu,0.48
662,Ganesh Himal-Lari I,Nepal,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Baharani et al 2008,1.3,%Pb,2.13
662,Ganesh Himal-Lari I,Nepal,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Baharani et al 2008,1.3,%Zn,13.35
662,Ganesh Himal-Lari I,Nepal,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Baharani et al 2008,1.3,g/t Ag,27.0
663,Ganesh Himal-Suple,Nepal,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Baharani et al 2008,1.1,%Pb,4.05
663,Ganesh Himal-Suple,Nepal,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Baharani et al 2008,1.1,%Zn,16.25
663,Ganesh Himal-Suple,Nepal,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Baharani et al 2008,1.1,g/t Ag,19.43
664,Hysean,North Korea,Porphyry,,NC,DPRK Government,Kyung-soo (2011),160,%Pb,3.2
664,Hysean,North Korea,Porphyry,,NC,DPRK Government,Kyung-soo (2011),160,%Zn,3.6
664,Hysean,North Korea,Porphyry,,NC,DPRK Government,Kyung-soo (2011),160,g/t Ag,180.0
664,Hysean,North Korea,Porphyry,,NC,DPRK Government,Kyung-soo (2011),160,%Cu,1.5
664,Hysean,North Korea,Porphyry,,NC,DPRK Government,Kyung-soo (2011),160,g/t Au,0.6
665,Goemdok (Gumdock),North Korea,Sediment-hosted Pb-Zn,MVT,NC,DPRK Government,Kyung-soo (2011),266,%Pb,0.88
665,Goemdok (Gumdock),North Korea,Sediment-hosted Pb-Zn,MVT,NC,DPRK Government,Kyung-soo (2011),266,%Zn,4.21
666,Duddar,Pakistan,Sediment-hosted Pb-Zn,Sedex,C,MCC JV,Tech Rep (2009-07),14.48,%Pb,3.4
666,Duddar,Pakistan,Sediment-hosted Pb-Zn,Sedex,C,MCC JV,Tech Rep (2009-07),14.48,%Zn,9.9
666,Duddar,Pakistan,Sediment-hosted Pb-Zn,Sedex,C,MCC JV,Tech Rep (2009-07),14.48,g/t Ag,19.1
666,Duddar,Pakistan,Sediment-hosted Pb-Zn,Sedex,C,MCC JV,Tech Rep (2009-07),14.48,%Ba,7.8
666,Duddar,Pakistan,Sediment-hosted Pb-Zn,Sedex,C,MCC JV,Tech Rep (2009-07),14.48,%Fe,11.9
667,Gunga (Khuzdar),Pakistan,Sediment-hosted Pb-Zn,Sedex,NC,unknown,USGS OFR 1297,9.9,%Pb,1.4
667,Gunga (Khuzdar),Pakistan,Sediment-hosted Pb-Zn,Sedex,NC,unknown,USGS OFR 1297,9.9,%Zn,5.4
670,Anamaray,Peru,Skarn,,C,Buenaventura,Ann Rep 2011,0.173,%Pb,0.38
670,Anamaray,Peru,Skarn,,C,Buenaventura,Ann Rep 2011,0.173,%Zn,4.32
670,Anamaray,Peru,Skarn,,C,Buenaventura,Ann Rep 2011,0.173,g/t Ag,325.30600000000004
671,AntaKori-Sinchao,Peru,Epithermal,High sulfidation,C,Southern Legacy Minerals,Tech Rep (2012-08),519.541,%Pb,0.05
671,AntaKori-Sinchao,Peru,Epithermal,High sulfidation,C,Southern Legacy Minerals,Tech Rep (2012-08),519.541,%Zn,0.19
671,AntaKori-Sinchao,Peru,Epithermal,High sulfidation,C,Southern Legacy Minerals,Tech Rep (2012-08),519.541,g/t Ag,7.56
671,AntaKori-Sinchao,Peru,Epithermal,High sulfidation,C,Southern Legacy Minerals,Tech Rep (2012-08),519.541,%Cu,0.27
671,AntaKori-Sinchao,Peru,Epithermal,High sulfidation,C,Southern Legacy Minerals,Tech Rep (2012-08),519.541,g/t Au,0.35
674,Atacocha,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,18.093468,%Pb,1.37
674,Atacocha,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,18.093468,%Zn,3.92
674,Atacocha,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,18.093468,%Cu,0.34
675,Ayawilca,Peru,Skarn,,C,Tinka Resources,Tech Rep (2015-03),13.3,%Pb,0.2
675,Ayawilca,Peru,Skarn,,C,Tinka Resources,Tech Rep (2015-03),13.3,%Zn,5.9
675,Ayawilca,Peru,Skarn,,C,Tinka Resources,Tech Rep (2015-03),13.3,g/t Ag,14.0
675,Ayawilca,Peru,Skarn,,C,Tinka Resources,Tech Rep (2015-03),13.3,g/t In,68.0
679,Cerro Lindo,Peru,VMS,,C,Compania Minera Milpo,Ann Rep 2013,85.107369,%Pb,0.29
679,Cerro Lindo,Peru,VMS,,C,Compania Minera Milpo,Ann Rep 2013,85.107369,%Zn,2.57
679,Cerro Lindo,Peru,VMS,,C,Compania Minera Milpo,Ann Rep 2013,85.107369,%Cu,0.75
684,El Brocal (Colquijirca),Peru,Skarn,,C,El Brocal / Buenaventura,Form 20F 2013 (B),45.926,%Pb,0.86
684,El Brocal (Colquijirca),Peru,Skarn,,C,El Brocal / Buenaventura,Form 20F 2013 (B),45.926,%Zn,2.53
684,El Brocal (Colquijirca),Peru,Skarn,,C,El Brocal / Buenaventura,Form 20F 2013 (B),45.926,g/t Ag,28.62
685,El Porvenir,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,40.972762,%Pb,0.89
685,El Porvenir,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,40.972762,%Zn,4.64
685,El Porvenir,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,40.972762,%Cu,0.27
686,Hilarion,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,60.45558,%Pb,0.65
686,Hilarion,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,60.45558,%Zn,4.38
686,Hilarion,Peru,Skarn,,C,Compania Minera Milpo,Ann Rep 2013,60.45558,%Cu,0.06
687,Huampar,Peru,Epithermal-Mesothermal,,NC,Trevali Mining Corp.,Website (2013-10-20),0.874412,%Pb,3.31
687,Huampar,Peru,Epithermal-Mesothermal,,NC,Trevali Mining Corp.,Website (2013-10-20),0.874412,%Zn,3.63
687,Huampar,Peru,Epithermal-Mesothermal,,NC,Trevali Mining Corp.,Website (2013-10-20),0.874412,g/t Ag,209.0
687,Huampar,Peru,Epithermal-Mesothermal,,NC,Trevali Mining Corp.,Website (2013-10-20),0.874412,g/t Au,1.3
691,Islay,Peru,Epithermal?,Low sulfidation?,C,Volcan Compania Minera,Ann Rep 2013,0.3,%Pb,0.54
691,Islay,Peru,Epithermal?,Low sulfidation?,C,Volcan Compania Minera,Ann Rep 2013,0.3,%Zn,1.12
692,Julcani,Peru,Epithermal,High to intermediate sulfidation,C,Buenaventura,Ann Rep 2013,0.373,%Pb,2.27
692,Julcani,Peru,Epithermal,High to intermediate sulfidation,C,Buenaventura,Ann Rep 2013,0.373,%Cu,0.44
693,La Granja,Peru,Porphyry,Cu-Mo,C,Rio Tinto,Ann Rep's 2010 & 2013,3600,%Zn,0.09
693,La Granja,Peru,Porphyry,Cu-Mo,C,Rio Tinto,Ann Rep's 2010 & 2013,3600,%Cu,0.51
694,Mallay,Peru,Skarn,,C,Buenaventura,Ann Rep 2013,0.123,%Pb,6.64
694,Mallay,Peru,Skarn,,C,Buenaventura,Ann Rep 2013,0.123,%Zn,8.47
696,Oyama,Peru,Epithermal?,Low sulfidation?,C,Volcan Compania Minera,Ann Rep 2013,6.79,%Zn,0.23
696,Oyama,Peru,Epithermal?,Low sulfidation?,C,Volcan Compania Minera,Ann Rep 2013,6.79,%Cu,0.75
697,Palma,Peru,Sediment-hosted Pb-Zn,Sedex?,C,Volcan Compania Minera,Ann Rep 2013,8,%Zn,4.42
698,Pilarica (Fresnillo Peru),Peru,Epithermal,Low sulfidation,C,Fresnillo,Ann Rep 2013,10.828,%Pb,0.31
698,Pilarica (Fresnillo Peru),Peru,Epithermal,Low sulfidation,C,Fresnillo,Ann Rep 2013,10.828,%Zn,0.5
698,Pilarica (Fresnillo Peru),Peru,Epithermal,Low sulfidation,C,Fresnillo,Ann Rep 2013,10.828,g/t Ag,111.0
699,Pucarrajo,Peru,Sediment-hosted Pb-Zn,Sedex?,C,Nyrstar,Reserves-Resources 2012 (2007 data),0.79,%Pb,0.7
699,Pucarrajo,Peru,Sediment-hosted Pb-Zn,Sedex?,C,Nyrstar,Reserves-Resources 2012 (2007 data),0.79,%Zn,8.01
699,Pucarrajo,Peru,Sediment-hosted Pb-Zn,Sedex?,C,Nyrstar,Reserves-Resources 2012 (2007 data),0.79,g/t Ag,58.8
701,Recuperada,Peru,Epithermal,,C,Buenaventura,Ann Rep 2013,0.064,%Pb,3.55
701,Recuperada,Peru,Epithermal,,C,Buenaventura,Ann Rep 2013,0.064,%Zn,6.49
702,Rio Pallanga,Peru,Epithermal,Low sulfidation,C,Volcan Compania Minera,Ann Rep 2013,1.49,%Pb,0.69
702,Rio Pallanga,Peru,Epithermal,Low sulfidation,C,Volcan Compania Minera,Ann Rep 2013,1.49,%Zn,1.16
702,Rio Pallanga,Peru,Epithermal,Low sulfidation,C,Volcan Compania Minera,Ann Rep 2013,1.49,%Cu,0.26
702,Rio Pallanga,Peru,Epithermal,Low sulfidation,C,Volcan Compania Minera,Ann Rep 2013,1.49,g/t Au,0.28
703,San Gregorio,Peru,Epithermal,High sulfidation,C,El Brocal / Buenaventura,Ann Rep 2013 (EB),79.933811,%Pb,1.528
703,San Gregorio,Peru,Epithermal,High sulfidation,C,El Brocal / Buenaventura,Ann Rep 2013 (EB),79.933811,%Zn,5.223
704,San Sebastián,Peru,Epithermal,Low sulfidation,C,Volcan Compania Minera,Ann Rep 2013,0.91,%Pb,3.85
704,San Sebastián,Peru,Epithermal,Low sulfidation,C,Volcan Compania Minera,Ann Rep 2013,0.91,%Zn,6.06
706,Santander Tailings,Peru,Skarn Tailings,,TC,Trevali Mining Corp.,Tech Rep (2013-11),4.192,%Zn,1.93
707,Tajo Norte-La Llave,Peru,Epithermal,Low sulfidation,C,El Brocal / Buenaventura,Ann Rep 2013 (EB),45.926,%Pb,0.86
707,Tajo Norte-La Llave,Peru,Epithermal,Low sulfidation,C,El Brocal / Buenaventura,Ann Rep 2013 (EB),45.926,%Zn,2.53
708,Tambomayo,Peru,Epithermal,Low sulfidation,C,Buenaventura,Ann Rep 2013,1.6,%Pb,2.1
708,Tambomayo,Peru,Epithermal,Low sulfidation,C,Buenaventura,Ann Rep 2013,1.6,%Zn,3.0
708,Tambomayo,Peru,Epithermal,Low sulfidation,C,Buenaventura,Ann Rep 2013,1.6,g/t Au,13.6
716,Canatuan,Philippines,VMS,,C,TVI Pacific,Website (2014-01-12),0.994563,%Zn,0.73
716,Canatuan,Philippines,VMS,,C,TVI Pacific,Website (2014-01-12),0.994563,g/t Ag,13.48
716,Canatuan,Philippines,VMS,,C,TVI Pacific,Website (2014-01-12),0.994563,%Cu,0.75
716,Canatuan,Philippines,VMS,,C,TVI Pacific,Website (2014-01-12),0.994563,g/t Au,0.54
717,Manat-Magas,Philippines,Epithermal,,C,"Alsons Grou-75%, Indophil-25%",Ann Rep 2013 (Indophil),2.7,%Pb,0.85
717,Manat-Magas,Philippines,Epithermal,,C,"Alsons Grou-75%, Indophil-25%",Ann Rep 2013 (Indophil),2.7,%Zn,1.58
717,Manat-Magas,Philippines,Epithermal,,C,"Alsons Grou-75%, Indophil-25%",Ann Rep 2013 (Indophil),2.7,g/t Ag,26.0
719,Nakru,PNG,VMS,,C,Coppermoly,Media (2012-07-24),38.4,g/t Ag,1.802
719,Nakru,PNG,VMS,,C,Coppermoly,Media (2012-07-24),38.4,%Cu,0.6077
719,Nakru,PNG,VMS,,C,Coppermoly,Media (2012-07-24),38.4,g/t Au,0.28
721,Solwara 12,PNG,VMS,Seafloor Massive sulfide,C,"Nautilus Minerals, PNG Gov.",Ann Rep 2013,0.23,%Zn,3.6
721,Solwara 12,PNG,VMS,Seafloor Massive sulfide,C,"Nautilus Minerals, PNG Gov.",Ann Rep 2013,0.23,g/t Ag,56.0
721,Solwara 12,PNG,VMS,Seafloor Massive sulfide,C,"Nautilus Minerals, PNG Gov.",Ann Rep 2013,0.23,%Cu,7.3
721,Solwara 12,PNG,VMS,Seafloor Massive sulfide,C,"Nautilus Minerals, PNG Gov.",Ann Rep 2013,0.23,g/t Au,3.6
722,"Olza (Rokitno, Zawiercie, Chechlo)",Poland,Sediment-hosted Pb-Zn,MVT,C,Rathdowney Resources,Tech Rep (2012-12),21.2,%Pb,1.54
722,"Olza (Rokitno, Zawiercie, Chechlo)",Poland,Sediment-hosted Pb-Zn,MVT,C,Rathdowney Resources,Tech Rep (2012-12),21.2,%Zn,5.88
723,Aljustrel,Portugal,VMS,,NC,Almina-Minas do Alentejo,ILZSG database (2016-07-12),13,%Pb,1.8
723,Aljustrel,Portugal,VMS,,NC,Almina-Minas do Alentejo,ILZSG database (2016-07-12),13,%Zn,5.6
723,Aljustrel,Portugal,VMS,,NC,Almina-Minas do Alentejo,ILZSG database (2016-07-12),13,g/t Ag,65.0
723,Aljustrel,Portugal,VMS,,NC,Almina-Minas do Alentejo,ILZSG database (2016-07-12),13,%Cu,0.2
726,Cavnic,Romania,Epithermal,Low sulfidation,NC,unknown,Grancea et al 2002,20,%Pb,1.5
726,Cavnic,Romania,Epithermal,Low sulfidation,NC,unknown,Grancea et al 2002,20,%Zn,2.0
726,Cavnic,Romania,Epithermal,Low sulfidation,NC,unknown,Grancea et al 2002,20,g/t Ag,30.0
726,Cavnic,Romania,Epithermal,Low sulfidation,NC,unknown,Grancea et al 2002,20,%Cu,1.0
726,Cavnic,Romania,Epithermal,Low sulfidation,NC,unknown,Grancea et al 2002,20,g/t Au,1.0
727,Suior,Romania,Epithermal,Low sulfidation,NC,unknown,Kouzmanov et al 2005,9.3,%Pb,1.4
727,Suior,Romania,Epithermal,Low sulfidation,NC,unknown,Kouzmanov et al 2005,9.3,%Zn,2.3
727,Suior,Romania,Epithermal,Low sulfidation,NC,unknown,Kouzmanov et al 2005,9.3,g/t Ag,36.0
727,Suior,Romania,Epithermal,Low sulfidation,NC,unknown,Kouzmanov et al 2005,9.3,g/t Au,3.0
